test_env,accuracy,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,args,0_precision,0_recall,0_f1-score,0_support,1_precision,1_recall,1_f1-score,1_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1001}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1006}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1011}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1016}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1021}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1026}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1031}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1036}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1041}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1046}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1051}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1056}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1061}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1066}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1071}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1076}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1081}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1086}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1091}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1096}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1101}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1106}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1111}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1116}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1121}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1126}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1131}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1136}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1141}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1146}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1151}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1156}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1161}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1166}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1171}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1176}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1181}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1186}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1191}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1196}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1201}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1206}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1211}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1216}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1221}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1226}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1231}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1236}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1241}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1246}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
0,29.59,39.36,48.00,24.69,98,"{'activity_id': 8, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 1251}",50.00,2.90,5.48,69,28.72,93.10,43.90,29,43.70,29.59,16.85,98
